id,target
137650,8.088595
137652,8.111006
137653,8.646205
137654,8.227345
137656,8.47426
137662,7.9799967
137664,7.9489875
137666,8.111861
137668,8.701941
137669,8.278555
137671,8.299266
137672,8.180675
137675,8.436796
137676,8.389884
137679,8.425434
137683,7.882898
137684,8.2543545
137686,8.425245
137688,7.8785973
137689,8.376212
137691,7.961563
137694,8.278155
137697,7.871189
137699,8.559083
137701,8.199505
137703,8.268694
137704,7.8007393
137710,8.397319
137713,8.08322
137714,8.384218
137716,8.317198
137718,8.430884
137721,7.737963
137723,7.912799
137725,8.150667
137737,8.116345
137741,7.9269114
137743,8.610684
137744,8.490694
137746,8.381762
137748,8.325115
137750,8.452723
137751,8.382359
137754,8.491264
137756,8.111139
137758,8.685783
137760,8.080221
137761,8.1234
137765,8.406168
137766,8.449145
137770,8.527341
137772,8.328691
137774,8.01219
137775,8.205412
137778,8.041361
137779,8.25121
137782,7.8566866
137787,8.126693
137790,8.28115
137791,7.75943
137793,8.258868
137794,8.569685
137795,8.57045
137796,8.063923
137798,8.002209
137803,8.397553
137804,8.099191
137812,8.282732
137815,8.371274
137816,8.443998
137817,8.135526
137820,7.872885
137821,8.243302
137822,8.218073
137823,8.070401
137826,8.321786
137827,8.388563
137828,8.252223
137832,8.331465
137833,8.506243
137834,8.160377
137836,8.26233
137838,8.522702
137842,8.081459
137844,7.9231644
137845,8.314302
137846,8.206159
137852,8.154448
137853,8.422586
137860,8.3497505
137864,8.096686
137866,8.110524
137867,8.39917
137868,8.511556
137869,8.4676695
137870,7.811438
137874,8.4762745
137876,8.46972
137878,8.26203
137879,8.515086
137885,7.9410653
137888,7.938745
137889,8.332388
137890,8.052626
137895,8.167868
137896,8.357429
137899,8.018568
137900,8.303843
137902,8.077876
137904,8.117319
137905,8.238684
137906,8.139432
137909,8.003705
137911,8.521342
137913,8.467377
137914,8.373467
137915,7.9649305
137916,8.294631
137917,8.349248
137922,8.37856
137924,8.15436
137925,8.137631
137927,8.0944805
137929,7.968234
137930,8.010961
137934,7.9591722
137936,8.30131
137937,8.238224
137938,8.478554
137939,8.198667
137941,8.234677
137943,8.819861
137944,7.976481
137945,8.09288
137946,8.216255
137947,8.447314
137949,8.608539
137951,8.286497
137957,8.030831
137958,8.075911
137960,8.4097395
137966,8.399809
137979,8.0684185
137982,8.385882
137983,8.111384
137987,8.546154
137988,8.664992
137989,8.016829
137990,8.26256
137992,8.267535
137993,8.495981
137994,8.144667
137995,8.359316
137997,8.203675
137999,8.277277
138001,8.283086
138002,8.360801
138006,8.391684
138009,8.280788
138010,8.196927
138011,8.305897
138020,8.217121
138024,8.173241
138029,7.6598296
138030,8.48873
138031,8.30969
138032,8.536962
138033,8.257656
138036,8.152509
138041,8.030895
138045,7.9651537
138048,8.3489275
138049,8.065802
138050,8.241217
138055,8.287008
138060,8.336986
138061,8.187592
138063,8.548741
138066,7.605764
138068,8.267157
138069,8.164817
138070,8.416447
138072,8.30981
138073,8.571095
138075,8.353721
138077,8.435634
138079,8.22942
138080,8.201148
138082,8.722745
138083,8.371009
138085,8.305388
138087,8.207463
138088,8.173556
138089,8.548876
138090,8.108578
138091,8.114164
138092,8.339875
138093,8.076563
138094,8.816529
138097,8.243155
138103,8.288844
138106,8.174728
138112,8.114981
138115,8.094931
138116,8.239712
138117,8.285477
138119,8.280502
138120,7.994611
138127,8.50591
138128,8.343039
138134,8.092245
138135,8.236932
138136,8.253824
138137,8.334053
138145,8.087725
138147,8.2508545
138148,8.257871
138150,7.717025
138152,7.7579374
138154,8.258961
138156,8.226593
138158,8.25883
138165,8.35247
138167,8.33637
138168,8.060512
138170,7.93374
138177,8.457759
138178,8.206293
138179,8.207907
138180,8.124939
138182,8.231969
138183,8.524019
138184,8.135507
138185,8.042689
138190,8.042383
138192,8.482976
138194,8.1582155
138196,8.07914
138197,8.500836
138200,8.339624
138201,8.345637
138203,8.294464
138210,8.010533
138212,8.264201
138218,8.37489
138219,8.043895
138222,7.964196
138226,8.449485
138227,7.7310624
138228,8.305339
138230,8.392596
138231,8.483579
138232,8.42145
138235,8.016176
138240,8.048418
138241,8.164677
138242,8.205288
138243,8.438254
138245,8.313485
138246,8.5216465
138249,8.537063
138250,8.366736
138252,7.853183
138253,7.9965463
138254,8.57673
138255,8.139956
138257,8.382607
138258,7.91577
138259,8.20152
138262,8.368645
138263,7.893434
138265,7.9349966
138266,8.148783
138267,8.090758
138270,8.163909
138272,8.549967
138274,8.266676
138277,8.083212
138278,7.855075
138280,8.311166
138283,8.001589
138284,8.525409
138289,7.9788427
138291,8.571939
138292,8.270302
138295,8.410335
138297,8.562193
138298,7.7754393
138301,8.017772
138302,8.178447
138303,8.003365
138304,8.347781
138305,7.9018908
138306,8.236938
138308,7.937869
138310,7.965257
138311,8.078981
138315,8.208306
138319,8.2028
138320,8.162668
138323,8.661934
138331,8.278551
138335,8.249514
138336,8.408806
138338,8.286119
138339,8.336649
138340,7.9896364
138341,8.143283
138342,8.096633
138347,8.290877
138350,8.1105795
138355,8.244992
138357,8.332265
138358,7.9628234
138359,8.0949955
138369,8.380821
138372,8.258055
138373,8.027855
138375,8.299647
138378,8.040847
138384,7.798822
138385,8.211702
138389,8.566126
138391,8.5365925
138397,7.8076425
138399,8.204081
138400,8.592287
138401,7.9804444
138402,8.388405
138403,8.387399
138404,7.954489
138406,8.478579
138408,8.017131
138409,8.663569
138410,8.084468
138411,8.021762
138414,8.49086
138415,8.176398
138416,8.334995
138422,8.130832
138427,8.220392
138428,8.45504
138429,8.5313
138431,7.8840013
138434,8.057534
138437,8.31474
138440,8.045317
138441,8.227476
138442,8.11355
138444,8.347486
138446,8.374097
138447,7.997003
138449,7.8497877
138450,8.336769
138451,8.286768
138452,8.200018
138453,8.112941
138454,8.105347
138457,8.273725
138458,8.352941
138459,8.124494
138460,8.316263
138461,8.553556
138463,8.364322
138464,8.34239
138468,8.400937
138470,8.051293
138472,8.553495
138473,8.110507
138475,8.451302
138477,7.8899856
138483,8.234911
138485,8.344784
138486,8.2773905
138487,8.263401
138488,8.019451
138489,8.240943
138490,8.766628
138491,7.909156
138496,8.106564
138497,8.013845
138501,8.5501
138509,7.9889383
138512,8.417593
138515,8.358583
138525,8.599571
138528,8.360466
138531,8.368342
138532,8.085759
138533,8.376097
138536,7.8001356
138537,8.189403
138539,8.340779
138541,8.195576
138543,8.157596
138544,7.867906
138545,8.316218
138547,7.985788
138548,8.310682
138549,8.189737
138551,8.295006
138558,8.580495
138560,8.721921
138563,8.638001
138566,8.267506
138567,8.1887
138568,8.230652
138569,8.034111
138576,8.586432
138577,8.532666
138579,8.477584
138580,8.615168
138581,8.506745
138585,8.051397
138588,7.856694
138590,8.1209345
138592,7.9712653
138595,8.498335
138599,8.024862
138600,8.343451
138601,8.345617
138606,7.9956436
138608,8.0102215
138609,8.685653
138617,8.169577
138618,8.225533
138620,8.363261
138625,8.667687
138626,8.396977
138629,8.077597
138631,8.38228
138632,8.32088
138634,8.467624
138635,8.344041
138636,8.317236
138637,8.354404
138638,7.9182196
138641,8.15645
138642,8.12604
138644,8.555245
138645,8.398045
138649,8.242175
138650,8.459213
138656,8.125795
138658,8.765363
138661,8.290564
138662,8.204535
138663,8.197863
138665,7.9275103
138667,8.599901
138668,7.9366775
138669,8.433444
138670,8.068159
138673,8.18492
138674,8.454635
138676,8.277388
138681,8.375117
138682,8.254612
138684,8.326788
138690,8.139471
138691,7.9874754
138692,8.341803
138695,8.121279
138697,8.235677
138698,8.441415
138700,7.868974
138703,8.214296
138706,8.461626
138708,8.29048
138711,8.110097
138714,8.11839
138717,8.012085
138719,8.216278
138720,8.314907
138725,8.628686
138728,8.35901
138733,8.225119
138736,8.466058
138737,8.059448
138744,8.157438
138750,8.186826
138753,8.413256
138763,8.27084
138765,8.339151
138767,8.429076
138770,8.01359
138771,8.315946
138772,7.9440536
138773,8.274397
138775,7.940959
138777,8.114427
138778,8.51412
138780,8.013911
138781,7.7174172
138787,8.20629
138791,7.7903686
138793,8.280527
138794,8.388011
138796,8.467053
138798,8.197787
138799,8.537306
138800,8.12809
138801,8.705894
138819,8.330416
138822,8.302956
138823,8.397586
138824,8.433444
138827,8.134642
138828,8.435957
138829,8.235579
138830,8.329601
138832,8.533636
138837,8.420212
138840,8.154039
138841,8.2846
138842,8.202731
138845,8.2036
138846,8.127367
138849,7.958332
138850,8.370623
138851,7.9795485
138856,8.273346
138857,8.253891
138858,8.169423
138861,8.352972
138869,8.2355795
138874,8.267852
138875,8.333525
138876,8.221155
138877,8.272993
138879,8.376744
138881,8.242256
138884,8.324347
138885,7.9419694
138889,7.840104
138890,8.075026
138893,7.882983
138896,8.5083685
138899,8.360151
138901,8.416708
138905,8.081256
138908,7.848998
138912,8.38385
138913,8.264452
138914,8.162661
138917,8.398442
138919,8.355836
138922,7.9639463
138928,8.111257
138929,8.285823
138930,8.239187
138931,8.235298
138934,8.27214
138936,8.198685
138939,8.141054
138940,7.9805346
138942,8.00573
138950,8.341671
138955,8.036073
138957,8.124087
138962,8.410517
138968,7.8446565
138971,8.379686
138972,8.11049
138973,8.324464
138974,8.384557
138976,8.585817
138978,8.163304
138982,8.561885
138985,8.357339
138986,8.163402
138987,8.145595
138989,8.34362
138991,8.382265
138992,8.141046
138994,8.436132
138996,8.250481
139003,8.354449
139004,7.896123
139009,7.82232
139010,8.317736
139012,8.031542
139014,8.18033
139018,8.320993
139022,8.475253
139023,8.264616
139026,8.645548
139027,8.636239
139029,7.8705153
139033,8.154439
139034,8.480461
139041,8.511864
139042,8.295459
139043,8.107792
139047,8.127869
139049,8.094887
139050,8.207482
139051,7.8036737
139054,8.4291935
139059,8.21853
139065,7.9380617
139066,8.428967
139068,7.852179
139071,7.86839
139072,8.621156
139075,8.271703
139079,8.547074
139082,8.188974
139083,8.383757
139085,8.357998
139086,7.9687166
139087,8.357001
139088,8.475409
139095,8.578715
139097,8.157333
139098,8.171112
139104,8.480474
139105,8.300092
139109,7.722055
139110,8.180494
139111,8.451391
139113,8.1519165
139114,8.407697
139115,8.360919
139120,8.190788
139121,8.288793
139122,8.245312
139125,8.308624
139126,7.8153815
139128,8.26752
139130,7.8855844
139131,8.24477
139133,7.9421263
139136,8.122467
139139,8.239744
139142,8.226932
139145,8.399301
139149,8.401655
139153,8.320311
139154,8.164892
139157,8.270915
139159,8.314356
139164,8.007512
139166,8.461323
139167,8.513681
139168,8.50552
139171,8.326347
139173,8.426454
139176,7.930696
139182,8.124652
139186,8.228575
139189,8.154261
139193,8.387279
139195,8.260437
139197,8.059732
139200,8.612172
139202,7.9386396
139205,8.146639
139208,8.386843
139209,8.252344
139212,8.153189
139215,7.7747374
139216,8.191322
139217,8.009577
139223,8.133051
139224,7.893322
139227,8.138222
139230,8.352755
139231,8.22559
139233,8.224295
139235,8.21243
139237,8.317314
139238,8.246205
139240,8.436679
139241,8.249121
139244,8.456072
139245,8.155163
139246,8.012604
139248,8.406287
139252,8.466051
139253,7.88651
139257,8.167814
139261,8.481239
139265,8.451434
139266,8.282949
139267,8.368602
139271,8.114782
139274,8.1906
139276,8.461765
139279,7.9770994
139282,8.333335
139283,8.086966
139285,8.51722
139291,8.311911
139292,8.332872
139294,8.244771
139296,8.505641
139297,8.237924
139300,8.248667
139302,8.247831
139304,8.256033
139305,8.202672
139309,7.9344797
139312,8.333267
139314,7.999307
139316,8.5334835
139318,8.264622
139321,8.462201
139327,8.23162
139328,7.8411727
139329,8.290609
139331,8.090926
139333,8.427107
139334,8.424628
139336,8.11673
139339,8.172577
139341,8.630535
139352,8.176503
139354,8.145372
139362,8.344552
139366,8.5498
139370,8.216998
139372,7.7671456
139376,8.00878
139377,7.9088616
139379,8.232287
139380,8.16064
139384,8.057561
139387,8.464404
139390,8.377302
139392,7.7205644
139393,8.010977
139395,7.8228483
139402,8.524657
139403,8.285875
139404,8.076178
139405,8.27761
139406,8.192853
139407,8.307645
139411,8.214323
139415,8.342698
139417,8.253163
139418,8.235929
139419,8.353139
139420,8.086362
139421,7.953119
139424,8.146574
139427,8.102892
139433,8.415972
139435,8.219346
139438,8.399442
139439,8.5367
139440,8.365186
139446,8.29845
139447,8.506429
139450,8.433508
139453,8.609298
139457,8.520937
139458,8.18699
139460,7.914969
139461,8.0064535
139463,8.519823
139468,7.9825172
139469,8.564355
139470,8.228572
139471,8.49552
139472,8.308961
139473,8.312908
139475,8.158351
139476,8.272421
139479,7.997016
139481,7.7608314
139487,8.268399
139492,8.160873
139500,8.373595
139505,7.9079638
139507,7.953799
139508,8.576128
139509,8.52849
139515,8.189863
139517,8.017637
139518,8.16234
139519,8.301687
139524,7.899146
139525,8.1842575
139526,8.228767
139530,8.458197
139534,7.8445373
139537,7.954763
139539,8.293123
139540,8.715975
139542,8.235636
139546,8.291975
139548,8.070604
139550,8.560991
139551,8.17667
139554,8.505557
139559,8.531776
139562,8.310685
139564,8.185833
139565,7.987236
139567,7.9959335
139570,8.373465
139571,8.2655525
139574,8.552885
139575,8.359199
139580,8.33364
139583,8.151087
139584,8.110898
139590,8.111948
139591,8.519503
139593,8.236709
139595,8.108816
139602,8.231632
139603,8.481009
139604,8.117549
139608,8.079193
139612,8.381708
139613,8.346591
139614,8.411372
139615,7.873863
139617,8.4005575
139619,8.03941
139620,8.155661
139623,7.9463377
139626,8.08195
139627,8.46084
139631,8.123886
139633,8.240189
139638,8.237967
139643,8.390238
139648,8.211647
139650,8.123245
139653,8.388975
139655,8.012437
139656,8.308828
139657,8.341804
139659,8.246581
139661,8.388249
139663,8.162422
139665,8.341661
139668,8.116467
139669,8.172092
139670,7.807616
139671,8.095697
139672,8.304721
139675,8.366128
139679,8.283609
139680,8.361908
139681,8.517598
139685,8.332303
139686,8.228682
139687,8.319771
139688,8.301094
139690,8.347541
139692,8.099933
139693,7.982764
139694,8.276255
139696,8.50102
139700,7.5152025
139703,8.541267
139704,8.245552
139706,8.429027
139708,7.945193
139711,8.349688
139712,8.202603
139716,8.211803
139717,8.222256
139718,8.428812
139726,8.124121
139729,8.452559
139732,8.319609
139733,8.043607
139739,7.9419355
139740,8.085021
139741,8.38633
139742,8.359015
139743,8.318462
139745,8.207635
139752,8.04949
139753,7.992977
139754,8.35331
139755,8.309458
139756,8.2832155
139758,8.042452
139759,7.989653
139761,8.531057
139762,8.297229
139767,8.254495
139770,7.945447
139773,8.159416
139776,8.043495
139777,7.567721
139781,8.270254
139782,7.9121885
139788,8.222258
139789,8.269445
139791,8.345302
139799,8.100339
139801,8.121374
139802,8.178053
139808,8.094333
139817,8.145704
139818,7.868249
139820,8.35197
139821,8.622476
139822,8.078736
139823,8.399133
139824,8.494822
139827,8.544063
139828,8.135166
139829,8.297045
139835,8.061915
139837,8.359816
139839,7.849143
139841,8.462554
139843,8.116743
139844,8.400175
139845,8.242639
139846,7.985762
139858,8.121575
139859,8.451901
139861,8.310111
139862,8.2291765
139865,8.3488245
139868,8.511929
139874,8.3988905
139875,7.9585814
139876,8.26898
139877,8.030494
139878,8.33775
139879,8.664472
139880,8.184995
139882,8.301064
139883,8.590351
139886,8.506395
139888,8.00901
139893,8.319202
139895,8.437784
139902,8.152705
139903,8.228604
139906,8.148524
139908,8.535819
139910,8.159492
139911,8.688802
139913,8.064641
139914,8.744087
139917,8.034576
139919,8.470912
139920,8.237195
139921,8.3485365
139924,8.192154
139925,8.156142
139929,8.068784
139930,8.171552
139932,8.27503
139935,8.309045
139938,8.242902
139945,8.209572
139946,8.178095
139949,8.360807
139950,8.198706
139952,8.117299
139953,8.395542
139954,8.392571
139956,8.4718075
139960,8.302836
139961,8.2478075
139965,8.514326
139967,8.339055
139969,8.517763
139970,8.549445
139971,8.347017
139976,8.308263
139978,7.825583
139982,8.188445
139984,8.292256
139985,8.094464
139987,7.7822275
139989,8.363872
139990,8.058382
139991,8.268113
139997,8.066397
139998,8.283171
139999,8.293241
140001,8.2233095
140004,8.297073
140005,8.54243
140007,8.532759
140010,8.512845
140014,8.243891
140016,8.3371935
140018,8.37536
140019,8.364107
140022,8.319324
140025,8.043512
140028,7.9848776
140029,8.309158
140030,8.007369
140036,8.375116
140040,8.541817
140041,8.380187
140045,8.1345
140046,8.055389
140051,8.463493
140056,8.506222
140057,8.215463
140058,8.555526
140061,8.03189
140062,8.264994
140063,8.001771
140064,8.211023
140065,8.477251
140066,8.020993
140069,8.364077
140072,7.859989
140073,8.13444
140076,8.093161
140077,8.385433
140079,8.072187
140080,8.348249
140086,8.352699
140088,7.592833
140089,8.452567
140091,7.8842826
140093,8.474585
140094,8.573027
140098,8.408286
140102,8.088804
140105,8.425663
140106,8.253596
140107,8.277256
140108,8.218332
140109,8.262643
140110,7.809748
140111,8.51538
140115,8.518805
140118,8.284811
140119,8.152995
140124,8.128047
140129,8.374458
140130,7.8143244
140132,8.569434
140135,7.8089156
140137,7.929999
140146,8.163625
140149,8.049879
140152,8.044523
140153,8.470499
140154,8.040895
140156,8.184789
140158,8.311066
140160,8.173479
140168,8.258762
140170,8.160578
140174,8.027859
140180,8.346738
140181,7.9220552
140186,8.014772
140189,8.453997
140193,8.676502
140197,8.246086
140199,8.22064
140202,8.375639
140217,8.231695
140219,8.5775
140220,8.468737
140221,8.326514
140222,8.158683
140224,8.082276
140226,8.020072
140227,8.392586
140232,7.667135
140238,8.615575
140240,8.271113
140247,8.299616
140249,8.237894
140252,8.391825
140256,8.056516
140258,8.432304
140261,8.326052
140262,8.200208
140264,8.041101
140265,7.9235716
140268,8.274435
140270,8.164508
140278,8.085128
140279,8.321277
140280,8.31074
140281,8.191572
140283,8.265335
140285,7.9919558
140289,8.083044
140292,8.088578
140293,8.116114
140294,8.449236
140295,8.109929
140297,8.233971
140298,8.065863
140302,8.3723545
140305,8.463205
140307,8.020523
140309,8.269793
140310,8.334523
140311,8.143107
140312,8.476576
140314,8.310023
140318,8.353245
140325,8.110969
140326,8.090202
140328,8.245403
140329,8.166048
140330,8.049198
140333,8.333277
140336,7.970767
140337,8.25754
140339,8.267489
140340,8.024122
140341,8.325084
140346,8.271873
140349,8.154207
140350,7.8730555
140352,8.275213
140355,8.058276
140364,8.29612
140369,8.324217
140370,8.296606
140371,7.8684716
140372,8.161163
140374,7.9647446
140376,8.485025
140378,8.183819
140379,8.523872
140383,8.482319
140384,8.384298
140385,8.22348
140386,8.029916
140391,8.417356
140394,8.728338
140396,8.186535
140397,8.199043
140400,7.9643965
140404,8.668539
140405,7.578814
140407,8.330473
140408,8.221049
140409,8.241101
140411,8.643918
140412,8.0649395
140415,8.466761
140418,8.021348
140424,8.133528
140425,8.016005
140427,8.432608
140429,8.086147
140430,8.419302
140431,8.390466
140432,8.249698
140433,8.406916
140434,7.9713745
140435,8.455811
140436,8.100624
140448,8.437996
140454,8.160307
140456,8.305017
140458,8.42848
140459,8.4835
140460,8.406183
140461,8.336393
140462,8.256815
140463,8.096447
140467,8.20381
140469,7.950103
140470,8.311379
140473,8.435946
140476,8.329257
140480,8.314966
140481,7.9090395
140482,8.437712
140483,7.9772444
140485,7.8280745
140486,8.16402
140487,8.056273
140488,8.156046
140493,7.9712553
140494,7.9150786
140499,8.157118
140500,8.234099
140504,8.325199
140505,8.428597
140511,8.332159
140513,7.9903007
140514,8.551917
140521,8.5682125
140524,7.975998
140529,8.262961
140531,8.092665
140532,8.073038
140536,8.049476
140539,8.156811
140541,8.109926
140542,8.250724
140543,8.448207
140546,8.218603
140548,8.001364
140552,8.107256
140555,8.347425
140558,8.438841
140559,8.329238
140561,8.028419
140562,8.042513
140564,8.238281
140570,8.395612
140572,8.095863
140577,8.263843
140579,8.038318
140580,8.09864
140584,8.306273
140586,7.795419
140587,8.321403
140589,8.308887
140593,7.97257
140596,8.010141
140598,8.352949
140601,8.486621
140602,8.499204
140608,8.431807
140610,7.9400864
140612,7.9291573
140616,8.406381
140619,8.001295
140620,8.035608
140625,8.46538
140626,8.033414
140627,7.955556
140628,8.322824
140633,8.3811655
140635,8.220179
140636,8.198328
140637,8.01359
140641,8.550544
140643,8.22633
140644,8.179843
140648,8.173072
140655,8.293619
140656,8.049459
140659,7.6966653
140662,8.392691
140663,8.227526
140664,7.957259
140666,8.151695
140668,8.452982
140672,7.8335104
140673,8.246856
140674,8.347403
140677,8.280764
140679,8.050542
140683,8.246536
140684,7.847829
140686,8.043947
140687,8.136727
140690,8.017955
140692,8.402452
140695,8.448862
140697,8.13854
140698,8.243048
140701,8.207964
140707,8.532772
140709,8.435723
140719,7.9534507
140730,8.59503
140732,8.519669
140734,8.490737
140736,8.458969
140738,8.472012
140740,8.379678
140746,8.210183
140750,8.033299
140751,8.049765
140753,7.853138
140754,8.305258
140765,8.477626
140766,8.495685
140769,8.4788475
140770,8.168281
140772,8.387002
140773,8.115759
140776,8.097144
140780,8.229002
140785,8.03562
140786,8.426796
140788,8.613078
140789,8.606789
140796,8.528745
140797,8.198984
140798,8.052169
140799,8.113423
140801,7.992747
140805,7.9866004
140807,8.021037
140808,7.8698196
140809,8.403089
140811,8.215246
140812,8.342714
140813,8.075144
140814,8.484845
140817,7.810183
140821,8.143521
140823,8.159662
140825,8.256334
140827,8.312625
140829,8.320961
140831,7.8210044
140835,8.084121
140837,8.336201
140838,8.229248
140839,8.196985
140840,8.198305
140842,8.309391
140846,8.359162
140849,8.619751
140850,8.088872
140851,8.000681
140853,7.966764
140854,8.562137
140862,8.10061
140864,8.268711
140865,8.196275
140866,8.220558
140872,8.021659
140874,8.218046
140876,8.473603
140877,8.353064
140878,8.384005
140880,8.37254
140881,8.376286
140883,8.197487
140886,8.375814
140887,8.30933
140893,8.286414
140894,8.045804
140896,8.142592
140899,8.348608
140901,8.393607
140902,8.044875
140903,8.385017
140907,8.327062
140909,8.0437765
140910,8.371112
140912,8.115413
140913,8.779257
140917,8.469275
140918,8.123815
140919,8.102003
140922,8.280479
140923,8.412716
140930,8.457221
140931,8.142435
140934,8.05952
140936,8.286169
140938,8.552102
140939,8.041009
140942,8.278613
140943,7.9728537
140944,7.8848114
140945,7.7806597
140950,8.002397
140951,8.406906
140958,8.429803
140963,8.032221
140970,8.242637
140975,8.464708
140977,8.050852
140978,8.344322
140979,8.23122
140980,8.241298
140981,8.38969
140992,8.343911
140993,8.35758
140994,8.367404
140996,7.7833023
140997,8.085266
140999,8.368729
141000,8.544485
141002,8.397497
141007,8.153137
141008,8.184797
141009,7.8104563
141013,8.31435
141015,8.276098
141018,8.196753
141023,8.226299
141024,8.287303
141028,8.11735
141031,8.479413
141035,8.206831
141041,8.237119
141042,8.5103245
141046,8.076471
141050,8.494754
141051,8.28894
141053,8.213995
141054,7.877828
141055,8.337113
141061,8.048079
141062,8.220855
141063,8.235096
141065,8.718562
141067,8.194532
141069,8.518547
141078,8.192536
141080,8.2168255
141083,7.873636
141085,8.338075
141087,8.111534
141089,8.344081
141099,8.2615185
141104,8.330379
141105,8.505821
141107,8.751604
141108,8.428721
141112,8.371513
141116,8.223356
141117,8.1098385
141119,8.372218
141120,7.777116
141121,8.118674
141124,8.286673
141127,8.201859
141128,8.358171
141130,8.480805
141134,8.563978
141136,8.429584
141138,8.38431
141141,8.31149
141146,8.280852
141147,8.472883
141149,8.126273
141152,8.331527
141154,8.297119
141160,8.459702
141162,8.344694
141166,8.350619
141167,8.002608
141168,8.219891
141170,7.8710456
141171,8.377352
141173,7.947428
141175,8.189369
141181,8.38846
141184,8.544388
141185,7.71006
141186,7.854436
141187,8.5525055
141188,8.761481
141189,8.323993
141192,8.193048
141193,8.349672
141200,8.031202
141208,8.140557
141209,8.194597
141210,8.371277
141211,8.323355
141213,7.6542673
141214,8.320792
141215,7.950184
141216,8.676849
141223,8.058477
141225,7.9238396
141226,8.278508
141231,8.398476
141232,8.603009
141236,8.364121
141239,8.259761
141240,8.397143
141245,7.945278
141246,8.10317
141247,8.283413
141248,8.216038
141249,8.288437
141253,8.121477
141259,8.263316
141261,8.208084
141263,8.142027
141264,8.4182205
141265,8.092592
141271,8.170082
141272,8.316471
141273,8.425038
141274,8.195396
141276,8.364415
141279,7.955673
141281,8.127176
141290,8.469085
141291,8.440564
141292,8.325162
141293,8.091175
141295,8.372547
141296,7.927059
141297,8.171534
141300,8.113071
141302,8.189314
141303,8.354842
141307,8.009064
141310,8.57731
141311,8.565266
141315,8.533679
141319,7.9763885
141321,8.235034
141322,8.241592
141324,7.626859
141325,8.385198
141330,8.51475
141333,8.341027
141334,8.114621
141335,7.927475
141339,8.50102
141341,8.317934
141353,8.3277235
141354,7.974269
141357,8.375369
141361,8.536768
141363,8.029226
141364,8.250467
141365,8.089184
141369,8.272362
141370,7.8972654
141375,8.245296
141381,8.1159
141382,7.935895
141386,8.041464
141389,8.329937
141391,8.202314
141393,8.133481
141394,8.508306
141395,8.256554
141396,8.056815
141400,8.146172
141403,7.88851
141409,8.260903
141414,7.961923
141415,8.712072
141416,8.185407
141418,7.846667
141419,7.789937
141420,8.368231
141422,8.129113
141423,8.4128475
141424,8.24828
141425,8.356011
141426,8.522602
141427,8.190805
141435,8.163262
141444,7.9019575
141446,7.9253983
141451,8.168229
141453,8.483189
141455,8.58543
141458,8.013881
141459,8.078844
141464,8.269257
141467,8.045626
141468,8.233778
141473,8.058929
141474,8.40648
141480,7.9796433
141482,8.057326
141485,8.021376
141487,8.371307
141489,8.254863
141494,8.219316
141499,7.9501967
141501,8.394754
141508,7.9844346
141510,8.439744
141511,8.239343
141512,8.294046
141521,8.3637705
141522,8.369363
141529,7.9403787
141531,7.852441
141533,8.055994
141534,8.134169
141535,8.295374
141541,8.032266
141543,8.556294
141545,7.7897577
141546,8.362818
141547,8.2036085
141549,8.645201
141552,8.222499
141555,8.2864275
141558,8.171105
141559,8.16944
141562,8.484533
141565,7.938868
141566,8.19985
141568,8.175509
141570,8.389097
141572,8.3386965
141575,8.281136
141577,8.162208
141584,8.216442
141585,8.531362
141586,7.8514433
141588,8.336738
141590,8.331166
141594,8.235815
141598,8.327539
141599,8.231598
141600,8.356406
141603,8.081095
141607,8.23067
141610,8.506144
141612,8.287378
141613,8.314091
141614,8.261051
141623,8.307321
141625,8.486165
141628,8.205377
141632,8.322993
141635,8.021555
141637,8.395398
141639,8.654331
141640,8.241774
141645,8.340574
141646,7.831697
141647,8.096472
141649,8.152881
141650,8.134226
141655,8.741836
141656,8.378813
141657,8.477588
141658,8.340326
141661,7.8976502
141662,8.4585705
141667,8.293838
141675,7.9880257
141676,8.242929
141679,8.41662
141680,8.126777
141682,8.440375
141683,8.0945425
141685,8.115566
141687,8.321032
141688,8.033113
141692,8.161565
141693,8.103611
141694,8.2056265
141706,8.382106
141707,8.075698
141708,8.32834
141709,7.7794447
141718,8.199195
141719,8.035728
141721,8.08445
141722,8.441114
141725,7.811208
141726,7.617007
141727,8.199362
141729,8.540649
141731,8.369562
141738,8.225037
141744,8.092878
141745,8.106096
141746,7.979833
141748,7.8386025
141751,8.545771
141756,8.344656
141757,8.342393
141758,8.293058
141759,8.635568
141761,7.866971
141762,8.225613
141764,8.125845
141765,8.247076
141767,8.350497
141771,8.602496
141772,8.50392
141778,8.3383
141783,8.633436
141788,7.9567003
141790,8.220007
141791,8.221227
141796,8.039043
141801,8.444841
141803,8.000526
141804,8.377749
141806,8.155798
141807,8.3229885
141809,8.339819
141810,8.077402
141814,8.150076
141815,8.19059
141817,8.047348
141823,8.2733135
141828,8.374299
141829,7.9024343
141833,8.12174
141836,8.217021
141840,8.412598
141843,8.169364
141844,8.287435
141850,8.052752
141854,8.223444
141856,7.9723616
141857,8.075837
141858,8.227455
141859,7.9882584
141860,8.084925
141861,8.5489025
141862,8.17721
141865,8.3729725
141866,7.9977937
141872,8.194289
141876,8.16946
141879,7.9347563
141882,8.251266
141883,8.022776
141887,8.514134
141890,8.215436
141892,8.320318
141897,8.432122
141901,8.324088
141902,8.385771
141905,8.361788
